reviewerID,review,stars
AOV4TDPL2AO0M,The texture is like rubbery calamari: The texture is like rubbery calamari. It grossed me out so much I couldn't eat it even though the flavor was okay. Good idea but product needs to be improved.,1
AQD3M4O4PUJZG,"Great substitute for pasta for people who have to limit their carb intake: I love these miracle noodles.  They can be used in place of pasta in a lot of recipes.  I don't find that they smell or taste funny at all.  These noodles take on the flavors of your recipes.  I use them in spaghetti: Rinse and saute them with onion, garlic, etc.  Add some tomato sauce (Hunts basil and garlic is my favorite) and simmer for a while.  Tastes great.  I have to follow a diabetic diet, watching carb intake, and these are great for me as I used to love my pasta.  I've lost 20 pounds now over the summer from reducing my carbs.  These noodles seem like a miracle to me.  Love 'em.",5
A1IO4HS727RRV6,No Miracle happening here.: I wasn't sure what to expect with the mixed reviews.  I am second gen Italian and I recently was told to lose weight due to some liver issues.  So white flour was the first thing to cut out.  I wanted to like these soo much being they are so low in carbs.  When I first open the box I could smell the fishy smell. I took my time to follow directions and cooked them exactly as the directions suggested.  I waited for them to dry because the slimy texture just felt weird in my mouth.  I added my home made Marinara Sauce and Parmigiano Cheese and they still didn't agree with me. :(,1
A22ZQHCXW8GF5R,"One Star: Although product doesn't have any taste, the texture to me was quite hard.  Would not buy again.",1
A3JB9FQKQ5DQT7,"Rubber, tasteless noodles.: These noodles have no carbs and are gluten free, but are rubbery and tasteless. Leftovers become hard and more rubber textured.  Now I am throwing all three remaining bags away.",1
A33ST1ODOY8GU2,"Good but small: I made an Mediterranean Pasta from NASOYA and it came out pretty good. I followed the receipe and both my husband and me both liked it. The consistancy wasn't like a noodle but when prepared with spices and seasoned well it is tasty, just different then noodles. However, the problem is one bag of these noodles is tiny. I don't one bag would have been an acceptable portion size for a side dish for one of us alone. So the reason for 3 stars is they are just too expensive for the small amount you get. I think one person would need at least 2 bags at once and when looking at $2.40 a bag x 2 = $4.80 that is a very expensive side dish for one person.",3
ADKAZSI0W1HVZ,"Great pasta substitute: I've used these off and on as a paleo substitute for pasta. Most often in the slow cooker, which seems to best convert the taste/smell to the desired dish you're trying to make from the seaweed smell of the  package.",5
A20NUW4T1DB7UQ,"Better than it looks and feels, and sure helps your blood sugar numbers: Do not be put off by the look and feel of it when it arrives.  It really does get better when it goes into the dish.  I notice that the longer it is in the dish the better it seems.  Drop it in your soup earlier than later.  It really does not need to cook, however.  The texture (when in the package it's like strips of sliced jellyfish) firms up more and the flavors of the dish get more absorbed..  I'm sure this will be a learning process, but it's so much better than seeing your blood sugar numbers shoot up after eating a pasta dish.  I was really missing noodles before finding this product.  It may not have any nutritional value to speak of, but it does fill a place in a dish that you'd like noodles in.  You just gotta have the nerve to try it...",4
A3E4CYBCNZX8WX,Four Stars: The only reason this didn't get a 5-star is because of price.,4
AP781C52K42P6,"Noodles of a feather stick together......Both are terrible.: We had high hopes for this product and it's claims, but as in our rating of the first ""Miracle Noodle"" product, this one was no different.  ""TERRIBLE"", but then again, that's just us. We'll simply go back to good old Portion control with our own spirited sauces.",1
A186HGLEGE0CAS,"Cost: Kanten noodles, dry, 1 meal, 1 bag. $12.++? Right next to multiple (6) bags of wet noodles",1
A23E5OK8ON1ZMB,Four Stars: ok,4
A8EAZ2K1LJMZ1,"Texture is not bad, absorbs the taste of the dish: My husband and I really like these. You have to rinse them, boil them for 2 minutes, then dry fry them to get the remaining water out after boiling, but they add a pretty good texture when you are avoiding carbs from regular noodles or rice. I used the rice ones in soup- they taste pretty neutral and the texture is sort of like barley. Didn't really notice the different when I added the noodles to beef stroganoff. They do smell a little bit when you open them, but that disappears when rinsed and boiled.",5
A2GBMK5GEWSXDR,Two Stars: Yuck,2
A1Y88IU2EJK7SV,Not good at all!: I don't even know where to start!  I was wanting these to work out so bad!  They have a fishy smell and are slimy even after drying them on a paper towel!,1
A2FC7PR30V0XOQ,"Love the concept, but blech!: I love the ingenious concept of 0-10 calorie food.  I imagined myself cooking this stuff in lieu of pasta and saving hundreds of calories.  But, unfortunately it doesn't absorb flavor well and has a slimy, rubbery, light taste.  Kinda like eating a pony bead.  There's no satisfaction after consuming.  3 of the bags are still in my fridge and no one is touching them.",2
A1J1STRTNOB4U4,"I can't get past the rubbery texture: As a child, I chewed on a rubber band because I was curious. These linguini noodles were EXACTLY like that. Then I tried the angel-hair pasta style. Not really better, but I could at least swallow them because I didn't chew them. On the plus side, they are an appetite killer! I have yet to try the rice style, but I will try them in a soup so that most likely I won't try to chew them. I cooked the angel hair style differently (after finding some YouTube suggestions), but it wasn't enough of an improvement to make me buy these again. I guess some people love these, but I have vowed not to eat things I dislike just because they're a ""lesser evil"". It was worth a try; now I know.",2
A377FD0C514X2L,"Excellent flavor absorber and good enough: These aren't super delicious, but they are incredibly helpful for maintaining a lower carb, healthy diet.  The texture takes a bit of getting used to, but once you do, they are such an awesome replacement for pasta.  They are filling when added with a bunch of veggies, a bit of meat and a yummy sauce and they won't give you any insulin spikes.  They also help to save you from consuming a whole bunch of empty calories (from pasta or rice).  Also, my 3 and 4 year old boys always want to have a little bit of my pasta, even when they have the real thing.",4
A3JENI564Y0DL5,Not exactly pasta but ok: Not exactly like pasta but ok after you rinse them. They do have a strong odor when opened.,4
A874FYNWJIO94,great alternative to noodles for those on low carb: great alternative to noodles for those on low carb. make sure you drain before you cook. no flavor but sops up whatever you cook it in.,5
A3M3G56NVBOJ9N,I'm hooked.: I just had the fettuccine under store-bought sauce and I'm a believer. I'm going to be trying the rice with dinner tomorrow. Delicious! Texture is great!,5
A1DVFHCKRQZTFW,... noodles according to the directions and they still taste like rubber. I will not be purchasing them again: I prepared the noodles according to the directions and they still taste like rubber. I will not be purchasing them again!,1
A31WQB2NR3C84P,Try it: I am happy with the product. It does not have flavor but you can make soups and stir frys adding your own flavor. Zero calories and you get to eat a big plate! I will probably not purchase again just based on the cost. You need to cut them first or you will have a very long noodle.,4
A360PARLPTOWLP,"I was hopeful, but they didn't keep me as a regular: They seemed like a great concept, but it just doesn't quite meet expectations. Yes I got the fishy smell and overcame it by some thorough rinsing. Here's where they went wrong in my opinion.

1. Portion size... ridiculously small from a pasta perspective. I made the mistake of assuming that one package would feed two people. They come packed in water, which probably lead to that assumption if you're looking at weight (or in this case volume).

2. Taste... they were okay and did soak up whatever flavorings I added fairly well

3. Consistency... I could see why some people were put off. I ended up doing stir-fry which helped with that. Of course the added oil partially negated the promise of zero calories

Overall, they were too much of a hassle for the benefit. They are way overpriced compared to pasta. I won't be buying more",3
